Log file open, 12/13/22 03:21:00
[2022.12.13-00.21.01:881][  0]LogDerivedDataCache: Display: Performance to C:/Users/veledara/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1334.03MBs, RandomWriteSpeed=167.67MBs. Assigned SpeedClass 'Local'
[2022.12.13-00.21.01:883][  0]LogDerivedDataCache: Using Local data cache path C:/Users/veledara/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.13-00.21.01:883][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.13-00.21.01:883][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.13-00.21.01:883][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.13-00.21.01:883][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.13-00.21.01:884][  0]LogShaderCompilers: Guid format shader working directory is -37 characters bigger than the processId version (../../../../../unreal-engine-projects/levelingSystem 5.1/Intermediate/Shaders/WorkingDirectory/16300/).
[2022.12.13-00.21.01:884][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Temp/UnrealShaderWorkingDir/A944E5C74B973C21423896BAA0CE099A/'.
[2022.12.13-00.21.01:884][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.13-00.21.01:884][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2022.12.13-00.21.03:144][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.13-00.21.03:471][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../unreal-engine-projects/levelingSystem 5.1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.13-00.21.03:471][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: ---
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: ---
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.13-00.21.04:143][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.13-00.21.04:283][  0]LogSlate: Using FreeType 2.10.0
[2022.12.13-00.21.04:284][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.13-00.21.04:330][  0]LogAssetRegistry: FAssetRegistry took 0.0137 seconds to start up
[2022.12.13-00.21.04:335][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.13-00.21.04:640][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.13-00.21.05:072][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31200][00000658DDE19000 52] GlobalDefaults, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32800][00000658DDF15000 52] Windows, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32A00][00000658D475A000 52] WindowsEditor, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31A00][00000658E6B20000 52] WindowsServer, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32400][00000658E6B25000 52] WindowsClient, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31C00][00000658E6B27800 52] IOS, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31000][00000658E6B2A000 52] iPadAir2, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33200][00000658DFCDA000 52] IPadPro, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33400][00000658E6B2C800 52] iPadAir3, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31800][00000658E6B40000 52] iPadAir4, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32E00][00000658E6B45000 52] iPadAir5, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32C00][00000658E6B47800 52] iPadMini4, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32000][00000658E6B4A000 52] iPadMini5, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31E00][00000658E6B4C800 52] iPadMini6, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35000][00000658E6B62800 52] iPhone6S, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35200][00000658E6B60000 52] iPhone7, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35400][00000658E6B65000 52] iPodTouch7, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33C00][00000658E6B6A000 52] iPhone6SPlus, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30A00][00000658E6B6C800 52] iPhone7Plus, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33E00][00000658E6B22800 52] iPhoneSE, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33800][00000658E6B67800 52] iPhone8, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32600][00000658E6B70000 52] iPhone8Plus, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34A00][00000658E6B75000 52] iPhoneX, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33000][00000658E6B77800 52] iPhoneXS, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35C00][00000658E6B7A000 52] iPhoneXSMax, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30C00][00000658E6B7C800 52] iPhoneXR, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34600][00000658E6B42800 52] iPhone11, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33600][00000658E6B80000 52] iPhone11Pro, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34E00][00000658E6B85000 52] iPhone11ProMax, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30400][00000658E6B87800 52] iPhoneSE2, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34C00][00000658E6B8A000 52] iPhone12Mini, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B32200][00000658E6B8C800 52] iPhone12, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35600][00000658E6B72800 52] iPhone12Pro, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30000][00000658E6B90000 52] iPhone12ProMax, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34400][00000658E6B95000 52] iPhone13Mini, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35A00][00000658E6B97800 52] iPhone13, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34000][00000658E6B9A000 52] iPhone13Pro, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30600][00000658E6B9C800 52] iPhone13ProMax, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36000][00000658E6B82800 52] iPhoneSE3, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B30200][00000658E6BA0000 52] iPhone14, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34200][00000658E6BA5000 52] iPhone14Plus, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35E00][00000658E6BA7800 52] iPhone14Pro, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36800][00000658E6BAA000 52] iPhone14ProMax, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B35800][00000658E6BAC800 52] iPadPro105, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36A00][00000658E6B92800 52] iPadPro129, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36E00][00000658E6BB0000 52] iPadPro97, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37000][00000658E6BB5000 52] iPadPro2_129, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36200][00000658E6BB7800 52] iPad5, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B36400][00000658E6BBA000 52] iPad6, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B33A00][00000658E6BBC800 52] iPad7, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37800][00000658E6BA2800 52] iPad8, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B31600][00000658E6BD0000 52] iPad9, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37A00][00000658E6BD5000 52] iPad10, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37E00][00000658E6BD7800 52] iPadPro11, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B38000][00000658E6BDA000 52] iPadPro2_11, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37200][00000658E6BDC800 52] iPadPro3_11, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B37400][00000658E6BB2800 52] iPadPro4_11, 
[2022.12.13-00.21.05:072][  0]LogDeviceProfileManager: 	[00000658E6B34800][00000658E6BE0000 52] iPadPro3_129, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38800][00000658E6BE5000 52] iPadPro4_129, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B30800][00000658E6BE7800 52] iPadPro5_129, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38A00][00000658E6BEA000 52] iPadPro6_129, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38E00][00000658E6BEC800 52] AppleTV, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39000][00000658E6BD2800 52] AppleTV4K, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38200][00000658E6BF0000 52] AppleTV2_4K, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38400][00000658E6BF5000 52] TVOS, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3A800][00000658E6BFA000 52] Mac, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3AA00][00000658E6BF7800 52] MacEditor, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39400][00000658E6BFC800 52] MacClient, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3A400][00000658E6BE2800 52] MacServer, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39600][00000658E6C02800 52] Linux, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39200][00000658E6C00000 52] LinuxEditor, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3AC00][00000658E6C07800 52] LinuxArm64Editor, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B37C00][00000658E6C0A000 52] LinuxArm64, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39800][00000658E6C0C800 52] LinuxClient, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38C00][00000658E6BF2800 52] LinuxArm64Client, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39C00][00000658E6C10000 52] LinuxServer, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B36C00][00000658E6C15000 52] LinuxArm64Server, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B38600][00000658E6C17800 52] Android, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3B000][00000658E6C1A000 52] Android_Preview_OpenGL, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3A200][00000658E6C1C800 52] Android_Preview_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B36600][00000658E6C05000 52] Android_Low, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39E00][00000658E6C20000 52] Android_Mid, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3B800][00000658E6C25000 52] Android_High, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B39A00][00000658E6C27800 52] Android_Default, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3BA00][00000658E6C2A000 52] Android_Adreno4xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3BE00][00000658E6C2C800 52] Android_Adreno5xx_Low, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3C000][00000658E6C12800 52] Android_Adreno5xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3B200][00000658E6BC0000 52] Android_Adreno6xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3B400][00000658E6BC5000 52] Android_Adreno6xx_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B37600][00000658E6BC7800 52] Android_Adreno7xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3C800][00000658E6BCA000 52] Android_Adreno7xx_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3AE00][00000658E6BCC800 52] Android_Mali_T6xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3CA00][00000658E6C22800 52] Android_Mali_T7xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3CE00][00000658E6C30000 52] Android_Mali_T8xx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3D000][00000658E6C35000 52] Android_Mali_G71, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3C200][00000658E6C37800 52] Android_Mali_G72, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3C400][00000658E6C3A000 52] Android_Mali_G72_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3A600][00000658E6C3C800 52] Android_Mali_G76, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3D800][00000658E6BC2800 52] Android_Mali_G76_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3A000][00000658E6C40000 52] Android_Mali_G77, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3DA00][00000658E6C45000 52] Android_Mali_G77_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3DE00][00000658E6C47800 52] Android_Mali_G78, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3E000][00000658E6C4A000 52] Android_Mali_G78_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3D200][00000658E6C4C800 52] Android_Mali_G710, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3D400][00000658E6C32800 52] Android_Mali_G710_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3B600][00000658E6C50000 52] Android_Xclipse_920, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3E800][00000658E6C55000 52] Android_Xclipse_920_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3BC00][00000658E6C57800 52] Android_Vulkan_SM5, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3EA00][00000658E6C5A000 52] Android_PowerVR_G6xxx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3EE00][00000658E6C5C800 52] Android_PowerVR_GT7xxx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3F000][00000658E6C42800 52] Android_PowerVR_GE8xxx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3EC00][00000658E6C60000 52] Android_PowerVR_GM9xxx, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3FA00][00000658E6C65000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3DC00][00000658E6C67800 52] Android_TegraK1, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3CC00][00000658E6C6A000 52] Android_Unknown_Vulkan, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E6B3E400][00000658E6C6C800 52] Oculus_Quest, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E619F000][00000658E6C52800 52] Oculus_Quest2, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: 	[00000658E619FC00][00000658E6C70000 52] HoloLens, 
[2022.12.13-00.21.05:073][  0]LogDeviceProfileManager: Active device profile: [00000658E6B32A00][00000658D475A000 52] WindowsEditor
[2022.12.13-00.21.05:073][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.13-00.21.05:073][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../unreal-engine-projects/levelingSystem 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.13-00.21.05:073][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.13-00.21.05:073][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../unreal-engine-projects/levelingSystem 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.13-00.21.05:073][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.13-00.21.05:076][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.12.13-00.21.05:076][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.13-00.21.05:076][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.13-00.21.05:076][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.13-00.21.05:076][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.13-00.21.05:079][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/unreal-engine-projects/levelingSystem 5.1/levelingSystem.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/unreal-engine-projects/levelingSystem 5.1/Intermediate/TurnkeyReport_1.log" -log="E:/unreal-engine-projects/levelingSystem 5.1/Intermediate/TurnkeyLog_1.log" -project="E:/unreal-engine-projects/levelingSystem 5.1/levelingSystem.uproject"  -Device=Win64@HOME-PC'
[2022.12.13-00.21.05:079][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/unreal-engine-projects/levelingSystem 5.1/levelingSystem.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/unreal-engine-projects/levelingSystem 5.1/Intermediate/TurnkeyReport_1.log" -log="E:/unreal-engine-projects/levelingSystem 5.1/Intermediate/TurnkeyLog_1.log" -project="E:/unreal-engine-projects/levelingSystem 5.1/levelingSystem.uproject"  -Device=Win64@HOME-PC" -nocompile -nocompileuat ]
